"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert <#1>","www.budget.gouv.fr/46.105.199.81","443","INFO","-----BEGIN CERTIFICATE-----\nMIIF6TCCA9GgAwIBAgIQBeTcO5Q4qzuFl8umoZhQ4zANBgkqhkiG9w0BAQwFADCBiDELMAkGA1UEBhMCVVMxEzARBgNVBAgTCk5ldyBKZXJzZXkxFDASBgNVBAcTC0plcnNleSBDaXR5MR4wHAYDVQQKExVUaGUgVVNFUlRSVVNUIE5ldHdvcmsxLjAsBgNVBAMTJVVTRVJUcnVzdCBSU0EgQ2VydGlmaWNhdGlvbiBBdXRob3JpdHkwHhcNMTQwOTEyMDAwMDAwWhcNMjQwOTExMjM1OTU5WjBfMQswCQYDVQQGEwJGUjEOMAwGA1UECBMFUGFyaXMxDjAMBgNVBAcTBVBhcmlzMQ4wDAYDVQQKEwVHYW5kaTEgMB4GA1UEAxMXR2FuZGkgU3RhbmRhcmQgU1NMIENBIDIwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCUBC2meZV0/9UAPPWu2JSxKXzAjwsLibmCg5duNyj1ohrP0pILm6jTh5RzhBCf3DXLwi2SrCG5yzv8QMHBgyHwv/j2nPqcghDA0I5O5Q1MsJFckLSkQFEW2uSEEi0FXKEfFxkkUap66uEHG4aNAXLy59SDIzme4OFMH2sio7QQZrDtgpbXbmq08j+1QvzdirWrui0dOnWbMdw+naxb00ENbLAb9Tr1eeohovj0M1JLJC0epJmxbUi8uBL+cnB89/sCdfSN3tbawKAyGlLfOGsuRTg/PwSWAP2h9KK71RfWJ3wbWFmVXooS/ZyrgT5SKEhRhWvzkbKGPym1bgNi7tYFAgMBAAGjggF1MIIBcTAfBgNVHSMEGDAWgBRTeb9aqitKz1SA4dibwJ3ysgNmyzAdBgNVHQ4EFgQUs5Cn2MmvTs1hPJ98rV1/Qf1pMOowDgYDVR0PAQH/BAQDAgGGMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMCIGA1UdIAQbMBkwDQYLKwYBBAGyMQECAhowCAYGZ4EMAQIBMFAGA1UdHwRJMEcwRaBDoEGGP2h0dHA6Ly9jcmwudXNlcnRydXN0LmNvbS9VU0VSVHJ1c3RSU0FDZXJ0aWZpY2F0aW9uQXV0aG9yaXR5LmNybDB2BggrBgEFBQcBAQRqMGgwPwYIKwYBBQUHMAKGM2h0dHA6Ly9jcnQudXNlcnRydXN0LmNvbS9VU0VSVHJ1c3RSU0FBZGRUcnVzdENBLmNydDAlBggrBgEFBQcwAYYZaHR0cDovL29jc3AudXNlcnRydXN0LmNvbTANBgkqhkiG9w0BAQwFAAOCAgEAWGf9crJq13xhlhl+2UNG0SZ9yFP6ZrBrLafTqlb3OojQO3LJUP33WbKqaPWMcwO7lWUXzi8c3ZgTopHJ7qFAbjyY1lzzsiI8Le4bpOHeICQW8owRc5E69vrOJAKHypPstLbIFhfFcvwnQPYT/pOmnVHvPCvYd1ebjGU6NSU2t7WKY28HJ5OxYI2A25bUeo8tqxyIyW5+1mUfr13KFj8oRtygNeX56eXVlogMT8a3d2dIhCe2H7Bo26y/d7CQuKLJHDJdArolQ4FCR7vY4Y8MDEZf7kYzawMUgtN+zY+vkNaOJH1AQrRqahfGlZfh8jjNp+20J0CT33KpuMZmYzc4ZCIwojvxuch7yPspOqsactIGEk72gtQjbz7Dk+XYtsDe3CMW1hMwt6CaDixVBgBwAc/qOR2A24j3pSC4W/0xJmmPLQphgzpHphNULB7j7UTKvGofKA5R2d4On3XNDgOVyvnFqSot/kGkoUeuDcL5OWYzSlvhhChZbH2UF3bkRYKtcCD90m9jqNf6oDP6N8v3smWe2lBvP+Sn845dWDKXcCMu5/3EFZucJ48y7RetWIExKREam9T8bJUox04FB6b9HbwZ4ui3uRGKLXASUoWNjDNKD/yZkuBjcNqllEdjB+dYxzFfBT02Vf6Dsuimrdfp5gJ0iHRc2jTbkNJtUQoj1iM=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","www.budget.gouv.fr/46.105.199.81","443","INFO","B9F2164323638DCE0B92218B43C41C1B2B2696389329DB19F5CF7AD49B5CB372","",""
"intermediate_cert_notBefore <#1>","www.budget.gouv.fr/46.105.199.81","443","INFO","2014-09-12 00:00","",""
"intermediate_cert_notAfter <#1>","www.budget.gouv.fr/46.105.199.81","443","OK","2024-09-11 23:59","",""
"intermediate_cert_expiration <#1>","www.budget.gouv.fr/46.105.199.81","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","www.budget.gouv.fr/46.105.199.81","443","INFO","Gandi Standard SSL CA 2 <-- USERTrust RSA Certification Authority","",""
"intermediate_cert <#2>","www.budget.gouv.fr/46.105.199.81","443","INFO","-----BEGIN CERTIFICATE-----\nMIIGZzCCBU+gAwIBAgIRAOA2e7O27SRICqetOEtnxn0wDQYJKoZIhvcNAQELBQAwXzELMAkGA1UEBhMCRlIxDjAMBgNVBAgTBVBhcmlzMQ4wDAYDVQQHEwVQYXJpczEOMAwGA1UEChMFR2FuZGkxIDAeBgNVBAMTF0dhbmRpIFN0YW5kYXJkIFNTTCBDQSAyMB4XDTIyMTExNTAwMDAwMFoXDTIzMTEyMDIzNTk1OVowHTEbMBkGA1UEAxMSd3d3LmJ1ZGdldC5nb3V2LmZyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAtstLwvSdAVX+owWP3tkHgVDB9jJUOrLHmWjFFGctZXYuFJi9e1Aa5Nrsst8eRtxDk8Mqu4TNOzl6kMQyrbDz4Pvn4sOjUuI7/fRQAizQKL9PDfW7D0euNjf58x6FaBlG/Bw7rChgem/YLxs5qEHVkrXOr+guKY7JbQGKCZK6WGflnNyfV2hoi/XeqMn/37jKHdHKO3oe989Tlm7V9VDv8dwxZVaTwOgJk0tpLBNSeygU+7p7R4+Wz9WVlhsvDa3BW0TWsc1dUg4zbgczR86jLFA5f+sEpQlDNNrniCQkZazEBSLfBNwAYpohXXK40eeodjjBMrVMRiXnLvLfXr8WbwIDAQABo4IDXjCCA1owHwYDVR0jBBgwFoAUs5Cn2MmvTs1hPJ98rV1/Qf1pMOowHQYDVR0OBBYEFLykSFqaonbmHG8CYwN6OFgRXb9yMA4GA1UdDwEB/wQEAwIFoDAMBgNVHRMBAf8EAjAAMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjBLBgNVHSAERDBCMDYGCysGAQQBsjEBAgIaMCcwJQYIKwYBBQUHAgEWGWh0dHBzOi8vY3BzLnVzZXJ0cnVzdC5jb20wCAYGZ4EMAQIBMEEGA1UdHwQ6MDgwNqA0oDKGMGh0dHA6Ly9jcmwudXNlcnRydXN0LmNvbS9HYW5kaVN0YW5kYXJkU1NMQ0EyLmNybDBzBggrBgEFBQcBAQRnMGUwPAYIKwYBBQUHMAKGMGh0dHA6Ly9jcnQudXNlcnRydXN0LmNvbS9HYW5kaVN0YW5kYXJkU1NMQ0EyLmNydDAlBggrBgEFBQcwAYYZaHR0cDovL29jc3AudXNlcnRydXN0LmNvbTCCAXwGCisGAQQB1nkCBAIEggFsBIIBaAFmAHUArfe++nz/EMiLnT2cHj4YarRnKV3PsQwkyoWGNOvcgooAAAGEfEppUQAABAMARjBEAiBnxmbtMYKTaiz4dJZrjAjVCrDgG5CCTHZtaJoJe09OZgIgPvkoa70ugHNe3uoZGlFZ+1x9eqBw7gPwfoTbYrq2Nn4AdQB6MoxU2LcttiDqOOBSHumEFnAyE4VNO9IrwTpXo1LrUgAAAYR8SmkiAAAEAwBGMEQCHxdifvHUqKupXgAF2S2i1Mn85oQBJ2fUW54MjPFh4/gCIQC33FtoSZbjPmLS0JOSeTescOug1nHFXINVsQ1+LUyDigB2AOg+0No+9QY1MudXKLyJa8kD08vREWvs62nhd31tBr1uAAABhHxKaPYAAAQDAEcwRQIhAP5E/V7JdqaX+v6JA+NLWYj9UFCrQ9EoCTlqRhUQSI0TAiBGplOM7hVyvTCs36qqVz5ijNv4MMATVGV+AT9jn0cJuTBWBgNVHREETzBNghJ3d3cuYnVkZ2V0LmdvdXYuZnKCDmJ1ZGdldC5nb3V2LmZygid3d3cucGVyZm9ybWFuY2UtcHVibGlxdWUuYnVkZ2V0LmdvdXYuZnIwDQYJKoZIhvcNAQELBQADggEBAF81w5iQzSeGqr/wBYx623IAI5qVc3nHjNGkz8qZQX0IRlob/GBvlpK/X+YlYpeYSL/xmIh77zn14M80lnwD2KnqPWEAviI6o3TMH2TFgIqyN3e6VtevYfcuN1uMCL3XMNdW3lOj/bN5GhHWcj2mpMw6CwEWzvE3CPB82GpcM0dLIwehZSgaKCetO7dJtbTtjVaeVCxnVtcKThLICr9AMIGoTXJZnFm0GNMU5RNOUWoTifAqtMuRC3oh/vX+YBIgynlq7Mo+bPtep71tXNZo848jfVQn9rLs32y206V7I4aKsQfwn12VP9fvz8w2IkwDt2yXiBKUz7cfav935VDb2sI=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2>","www.budget.gouv.fr/46.105.199.81","443","INFO","784AE033275D9757BB599038515707A19512B6A2EA7E95D5632810A60B2BEFD3","",""
"intermediate_cert_notBefore <#2>","www.budget.gouv.fr/46.105.199.81","443","INFO","2022-11-15 00:00","",""
"intermediate_cert_notAfter <#2>","www.budget.gouv.fr/46.105.199.81","443","OK","2023-11-20 23:59","",""
