"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","www.transformation.gouv.fr/80.87.236.14","443","INFO","-----BEGIN CERTIFICATE----- MIIGVDCCBTygAwIBAgIQUPDlSHcEvcnRopEJ8ZduGDANBgkqhkiG9w0BAQsFADBf MQswCQYDVQQGEwJGUjEOMAwGA1UECBMFUGFyaXMxDjAMBgNVBAcTBVBhcmlzMQ4w DAYDVQQKEwVHYW5kaTEgMB4GA1UEAxMXR2FuZGkgU3RhbmRhcmQgU1NMIENBIDIw HhcNMjIwODAzMDAwMDAwWhcNMjMwODI2MjM1OTU5WjAlMSMwIQYDVQQDExp3d3cu dHJhbnNmb3JtYXRpb24uZ291di5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCC AQoCggEBANwbiMll5CFFjI93udJU6wu+DO4ejWzAxQWXm+C8FVwkBuvGUtCfhqTq SKcldNJbWv9pvLP0VJKUFukdniJRigGzC5nBt8Rsg00gc+NxV0JPxrbwM0bP2kDc HBbs0JfGL5tVNyOGfpQ71oW9LjtUqN4+MzmmCavccOsOWmfLtHDUtIPGOMAFzU5j wgoCn6mys/oVSZDuVh8X/tS3z+sYXMPmOQTMwYccgbiVUpiV9YjJgCXJw1+ORqHH 5+09o7dQIv7JXlPFUb45ZrBF/sCrp1Jvm82VYvo3NonKP5SKLFlgisaPmSoOumci kekMSlqnJy7QWDp7L/sqPXA7Ci5Tav8CAwEAAaOCA0QwggNAMB8GA1UdIwQYMBaA FLOQp9jJr07NYTyffK1df0H9aTDqMB0GA1UdDgQWBBTTyq5SncCtr2NDdlAA5yiY K48GKDAOBgNVHQ8BAf8EBAMCBaAwDAYDVR0TAQH/BAIwADAdBgNVHSUEFjAUBggr BgEFBQcDAQYIKwYBBQUHAwIwSwYDVR0gBEQwQjA2BgsrBgEEAbIxAQICGjAnMCUG CCsGAQUFBwIBFhlodHRwczovL2Nwcy51c2VydHJ1c3QuY29tMAgGBmeBDAECATBB BgNVHR8EOjA4MDagNKAyhjBodHRwOi8vY3JsLnVzZXJ0cnVzdC5jb20vR2FuZGlT dGFuZGFyZFNTTENBMi5jcmwwcwYIKwYBBQUHAQEEZzBlMDwGCCsGAQUFBzAChjBo dHRwOi8vY3J0LnVzZXJ0cnVzdC5jb20vR2FuZGlTdGFuZGFyZFNTTENBMi5jcnQw JQYIKwYBBQUHMAGGGWh0dHA6Ly9vY3NwLnVzZXJ0cnVzdC5jb20wPQYDVR0RBDYw NIIad3d3LnRyYW5zZm9ybWF0aW9uLmdvdXYuZnKCFnRyYW5zZm9ybWF0aW9uLmdv dXYuZnIwggF7BgorBgEEAdZ5AgQCBIIBawSCAWcBZQB1AK33vvp8/xDIi509nB4+ GGq0Zyldz7EMJMqFhjTr3IKKAAABgmMdaWcAAAQDAEYwRAIgXkKRLANkU1ejjqjK BEIsJbCMl43XfU4QnxymHKwbY8ACIHiDNMV2AlDJZio3l+slFbmDEBNHATukXfQO knpSYbGoAHUAejKMVNi3LbYg6jjgUh7phBZwMhOFTTvSK8E6V6NS61IAAAGCYx1p LAAABAMARjBEAiBzvhnID7qe21i7aZy8E/KaOJbmHlszcPGB1czNkp1vmQIgS9h4 xx2Q4/QHJuR4MC4cjbAoKhwbatoBlZ1i7p1kW/AAdQDoPtDaPvUGNTLnVyi8iWvJ A9PL0RFr7Otp4Xd9bQa9bgAAAYJjHWkGAAAEAwBGMEQCIG2YSXAN95IGVFN4o10u ygp0YdIxwHxPj/LSI0THQr1/AiBwKtJWfced+3ACTnjqwWFg/+iNNv/DsHLr6366 vDuhGjANBgkqhkiG9w0BAQsFAAOCAQEAORoPhqF6PS01jcUW+ZxWH1yn1rAAJ4ec HLpJ/551yJrpO7JIGTgxpC4C8FAHLsYicujNESCZFCoKEufvNPnqPv1Tv/2DRLfI dAhUqU6YnTB8IOML1lqGdet6TFaQwJI6lRhaWjHwfjrxW2DsBzCl8B+pOOyxqNm7 ljzzGocBRKjyKBbqE1Mbko7nXne3zVLcHTimhazS6wQWvDkPTYOW7GiKo9Tm6SgK j+TrbVrr/LvXS+jj1YqUPVHwzotHVCkOicG0SxwRjKA7K6oC94pwqv51gyyhefSq GzM6+hYY1JYW+IEieTvQ/MvUk2dI3PFHW47KsoFsIMOwCVAHZbz0rA== -----END CERTIFICATE-----","",""
"cert_commonName","www.transformation.gouv.fr/80.87.236.14","443","OK","www.transformation.gouv.fr","",""
"cert_commonName_wo_SNI","www.transformation.gouv.fr/80.87.236.14","443","INFO","bo-cnnumerique.bercy.actimage.net","",""
"cert_subjectAltName","www.transformation.gouv.fr/80.87.236.14","443","INFO","www.transformation.gouv.fr transformation.gouv.fr","",""
"cert_trust","www.transformation.gouv.fr/80.87.236.14","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","www.transformation.gouv.fr/80.87.236.14","443","OK","passed.","",""
"cert_certificatePolicies_EV","www.transformation.gouv.fr/80.87.236.14","443","INFO","no","",""
"cert_expirationStatus","www.transformation.gouv.fr/80.87.236.14","443","OK","321 >= 60 days","",""
"cert_notBefore","www.transformation.gouv.fr/80.87.236.14","443","INFO","2022-08-03 00:00","",""
"cert_notAfter","www.transformation.gouv.fr/80.87.236.14","443","OK","2023-08-26 23:59","",""
"cert_extlifeSpan","www.transformation.gouv.fr/80.87.236.14","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","www.transformation.gouv.fr/80.87.236.14","443","INFO","not present","",""
"cert_crlDistributionPoints","www.transformation.gouv.fr/80.87.236.14","443","INFO","http://crl.usertrust.com/GandiStandardSSLCA2.crl","",""
"cert_ocspURL","www.transformation.gouv.fr/80.87.236.14","443","INFO","http://ocsp.usertrust.com","",""
"OCSP_stapling","www.transformation.gouv.fr/80.87.236.14","443","LOW","not offered","",""
"cert_mustStapleExtension","www.transformation.gouv.fr/80.87.236.14","443","INFO","--","",""
"DNS_CAArecord","www.transformation.gouv.fr/80.87.236.14","443","OK","issue=certigna.fr, issue=sectigo.com","",""
"certificate_transparency","www.transformation.gouv.fr/80.87.236.14","443","OK","yes (certificate extension)","",""
"certs_countServer","www.transformation.gouv.fr/80.87.236.14","443","INFO","2","",""
"certs_list_ordering_problem","www.transformation.gouv.fr/80.87.236.14","443","INFO","no","",""
"cert_caIssuers","www.transformation.gouv.fr/80.87.236.14","443","INFO","Gandi Standard SSL CA 2 (Gandi from FR)","",""
